iid,dataname,epsilon,personalized,clean_per_class,poisoned_per_class,asr,cad
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9404, 0.9614, 0.9696, 0.9674, 0.9497, 0.9704, 0.9479,
        0.9325])","tensor([0.9886, 0.9859, 0.9386, 0.9663, 0.9675, 0.9630, 0.9477, 0.9684, 0.9490,
        0.0000])",0.9487427473068236,0.005430519580841
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9404, 0.9614, 0.9696, 0.9674, 0.9497, 0.9704, 0.9478,
        0.9316])","tensor([0.0000, 0.9859, 0.9386, 0.9622, 0.9675, 0.9630, 0.9477, 0.9684, 0.9490,
        0.9323])",0.98860102891922,0.0056257247924804
Non-IID,MNIST,0.005,True,"tensor([0.9895, 0.9799, 0.9367, 0.9622, 0.9731, 0.9523, 0.9310, 0.9610, 0.9563,
        0.9395])","tensor([0.9875, 0.0000, 0.9341, 0.9652, 0.9741, 0.9609, 0.9319, 0.9608, 0.9566,
        0.9359])",0.9825021624565125,0.0077261924743652
Non-IID,MNIST,0.005,True,"tensor([0.9873, 0.9893, 0.9259, 0.9554, 0.9698, 0.9770, 0.9533, 0.9608, 0.9511,
        0.9125])","tensor([0.9852, 0.9875, 0.0000, 0.9551, 0.9729, 0.9714, 0.9484, 0.9589, 0.9491,
        0.9141])",0.9310661554336548,0.0050466060638427
Non-IID,MNIST,0.005,True,"tensor([0.9874, 0.9841, 0.9421, 0.9597, 0.9760, 0.9695, 0.9429, 0.9694, 0.9350,
        0.9256])","tensor([0.9874, 0.9841, 0.9412, 0.0000, 0.9751, 0.9675, 0.9438, 0.9683, 0.9391,
        0.9273])",0.9634888172149658,0.0061613917350769
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9385, 0.9693, 0.9519, 0.9610, 0.9523, 0.9742, 0.9497,
        0.9227])","tensor([0.9866, 0.9867, 0.9377, 0.9683, 0.9531, 0.0000, 0.9533, 0.9762, 0.9476,
        0.9226])",0.9642457962036132,0.0050050020217895
Non-IID,MNIST,0.005,True,"tensor([0.9905, 0.9859, 0.9294, 0.9654, 0.9705, 0.9568, 0.9524, 0.9695, 0.9481,
        0.9369])","tensor([0.9905, 0.9850, 0.9320, 0.9605, 0.9736, 0.9587, 0.0000, 0.9684, 0.9491,
        0.9377])",0.9537688493728638,0.0058409571647644
Non-IID,MNIST,0.005,True,"tensor([0.9894, 0.9876, 0.9436, 0.9620, 0.9692, 0.9640, 0.9476, 0.9771, 0.9258,
        0.9071])","tensor([0.9884, 0.9876, 0.9444, 0.9610, 0.9744, 0.9607, 0.9390, 0.0000, 0.9285,
        0.9076])",0.9781477451324464,0.0081799626350402
Non-IID,MNIST,0.005,True,"tensor([0.9875, 0.9893, 0.9394, 0.9595, 0.9666, 0.9651, 0.9525, 0.9659, 0.9409,
        0.9370])","tensor([0.9885, 0.9867, 0.9377, 0.9594, 0.9687, 0.9629, 0.9515, 0.9649, 0.0000,
        0.9349])",0.9467084407806396,0.0054045915603637
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9876, 0.9404, 0.9614, 0.9696, 0.9673, 0.9487, 0.9704, 0.9479,
        0.9316])","tensor([0.9886, 0.9859, 0.9386, 0.9622, 0.9828, 0.9630, 0.9487, 0.9684, 0.9490,
        0.0000])",0.9477756023406982,0.0056321024894714
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9412, 0.9604, 0.9706, 0.9663, 0.9507, 0.9704, 0.9479,
        0.9307])","tensor([0.0000, 0.9859, 0.9386, 0.9622, 0.9685, 0.9630, 0.9468, 0.9684, 0.9480,
        0.9323])",0.9896265268325806,0.0052361488342285
Non-IID,MNIST,0.005,True,"tensor([0.9876, 0.9807, 0.9352, 0.9640, 0.9666, 0.9372, 0.9484, 0.9704, 0.9592,
        0.9367])","tensor([0.9876, 0.0000, 0.9317, 0.9630, 0.9647, 0.9423, 0.9475, 0.9695, 0.9581,
        0.9393])",0.9815950989723206,0.0065491795539855
Non-IID,MNIST,0.005,True,"tensor([0.9905, 0.9859, 0.9227, 0.9638, 0.9693, 0.9512, 0.9571, 0.9742, 0.9538,
        0.9236])","tensor([0.9895, 0.9859, 0.0000, 0.9610, 0.9713, 0.9575, 0.9570, 0.9752, 0.9499,
        0.9245])",0.9216043949127196,0.00505131483078
Non-IID,MNIST,0.005,True,"tensor([0.9835, 0.9859, 0.9427, 0.9671, 0.9676, 0.9546, 0.9553, 0.9715, 0.9491,
        0.9279])","tensor([0.9846, 0.9850, 0.9434, 0.0000, 0.9646, 0.9778, 0.9543, 0.9685, 0.9423,
        0.9277])",0.9793601632118224,0.0048761367797851
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9403, 0.9604, 0.9696, 0.9674, 0.9507, 0.9704, 0.9478,
        0.9316])","tensor([0.9886, 0.9859, 0.9386, 0.9612, 0.0000, 0.9618, 0.9477, 0.9684, 0.9490,
        0.9322])",0.9685598611831664,0.0055301785469055
Non-IID,MNIST,0.005,True,"tensor([0.9886, 0.9858, 0.9395, 0.9643, 0.9705, 0.9472, 0.9523, 0.9714, 0.9410,
        0.9369])","tensor([0.9865, 0.9850, 0.9352, 0.9612, 0.9685, 0.9538, 0.0000, 0.9723, 0.9398,
        0.9341])",0.9524772763252258,0.0069619417190551
Non-IID,MNIST,0.005,True,"tensor([0.9864, 0.9868, 0.9292, 0.9660, 0.9676, 0.9639, 0.9497, 0.9684, 0.9454,
        0.9405])","tensor([0.9854, 0.9859, 0.9318, 0.9670, 0.9637, 0.9651, 0.9476, 0.0000, 0.9463,
        0.9413])",0.9684959053993224,0.0057874917984008
Non-IID,MNIST,0.005,True,"tensor([0.9875, 0.9876, 0.9377, 0.9655, 0.9648, 0.9746, 0.9487, 0.9701, 0.9302,
        0.9295])","tensor([0.9855, 0.9867, 0.9359, 0.9624, 0.9639, 0.9781, 0.9429, 0.9691, 0.0000,
        0.9293])",0.9421319961547852,0.0050523877143859
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9876, 0.9404, 0.9614, 0.9696, 0.9673, 0.9487, 0.9704, 0.9479,
        0.9316])","tensor([0.9886, 0.9859, 0.9386, 0.9622, 0.9676, 0.9641, 0.9487, 0.9684, 0.9490,
        0.0000])",0.9419729113578796,0.0056321024894714
Non-IID,MNIST,0.005,True,"tensor([0.9865, 0.9867, 0.9404, 0.9614, 0.9706, 0.9673, 0.9487, 0.9704, 0.9478,
        0.9298])","tensor([0.0000, 0.9859, 0.9386, 0.9622, 0.9675, 0.9630, 0.9618, 0.9674, 0.9490,
        0.9323])",0.9917012453079224,0.0058069229125976
Non-IID,MNIST,0.005,True,"tensor([0.9865, 0.9815, 0.9281, 0.9602, 0.9675, 0.9588, 0.9476, 0.9674, 0.9583,
        0.9297])","tensor([0.9855, 0.0000, 0.9288, 0.9621, 0.9645, 0.9557, 0.9558, 0.9664, 0.9583,
        0.9305])",0.9833186864852904,0.0064034461975097
Non-IID,MNIST,0.005,True,"tensor([0.9874, 0.9833, 0.9325, 0.9567, 0.9626, 0.9747, 0.9418, 0.9753, 0.9549,
        0.9371])","tensor([0.9863, 0.9833, 0.0000, 0.9557, 0.9608, 0.9714, 0.9428, 0.9763, 0.9529,
        0.9360])",0.9377323389053344,0.0047102570533752
Non-IID,MNIST,0.005,True,"tensor([0.9854, 0.9868, 0.9470, 0.9642, 0.9664, 0.9587, 0.9270, 0.9732, 0.9419,
        0.9282])","tensor([0.9854, 0.9876, 0.9487, 0.0000, 0.9636, 0.9609, 0.9298, 0.9743, 0.9400,
        0.9306])",0.9604060649871826,0.0061960220336914
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9412, 0.9604, 0.9706, 0.9663, 0.9507, 0.9704, 0.9479,
        0.9307])","tensor([0.9886, 0.9859, 0.9386, 0.9622, 0.0000, 0.9619, 0.9538, 0.9684, 0.9480,
        0.9323])",0.9715735912322998,0.0052361488342285
Non-IID,MNIST,0.005,True,"tensor([0.9806, 0.9850, 0.9336, 0.9625, 0.9677, 0.9803, 0.9478, 0.9732, 0.9489,
        0.9306])","tensor([0.9806, 0.9850, 0.9336, 0.9624, 0.9667, 0.0000, 0.9577, 0.9712, 0.9508,
        0.9269])",0.9779837727546692,0.0044528841972351
Non-IID,MNIST,0.005,True,"tensor([0.9843, 0.9833, 0.9393, 0.9624, 0.9743, 0.9735, 0.9281, 0.9760, 0.9310,
        0.9215])","tensor([0.9852, 0.9833, 0.9331, 0.9653, 0.9713, 0.9701, 0.9245, 0.0000, 0.9300,
        0.9247])",0.9759665727615356,0.0096438527107238
Non-IID,MNIST,0.005,True,"tensor([0.9896, 0.9876, 0.9421, 0.9616, 0.9696, 0.9618, 0.9439, 0.9723, 0.9372,
        0.9396])","tensor([0.9896, 0.9850, 0.9377, 0.9615, 0.9676, 0.9630, 0.9590, 0.9743, 0.0000,
        0.9377])",0.9430641531944276,0.004768967628479
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9412, 0.9604, 0.9706, 0.9663, 0.9507, 0.9704, 0.9479,
        0.9307])","tensor([0.9886, 0.9859, 0.9386, 0.9622, 0.9685, 0.9619, 0.9488, 0.9684, 0.9480,
        0.0000])",0.9323017597198486,0.0052361488342285
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9403, 0.9604, 0.9696, 0.9674, 0.9507, 0.9704, 0.9478,
        0.9316])","tensor([0.0000, 0.9859, 0.9386, 0.9612, 0.9675, 0.9618, 0.9477, 0.9695, 0.9490,
        0.9322])",0.98860102891922,0.0055301785469055
Non-IID,MNIST,0.005,True,"tensor([0.9855, 0.9808, 0.9418, 0.9631, 0.9685, 0.9557, 0.9411, 0.9536, 0.9631,
        0.9395])","tensor([0.9835, 0.0000, 0.9435, 0.9600, 0.9674, 0.9524, 0.9401, 0.9537, 0.9622,
        0.9393])",0.9851138591766356,0.0059109330177307
Non-IID,MNIST,0.005,True,"tensor([0.9916, 0.9833, 0.9360, 0.9627, 0.9722, 0.9588, 0.9525, 0.9723, 0.9502,
        0.9265])","tensor([0.9926, 0.9824, 0.0000, 0.9597, 0.9663, 0.9566, 0.9514, 0.9754, 0.9513,
        0.9262])",0.963754653930664,0.0062774419784545
Non-IID,MNIST,0.005,True,"tensor([0.9856, 0.9850, 0.9480, 0.9664, 0.9675, 0.9675, 0.9467, 0.9654, 0.9452,
        0.9333])","tensor([0.9815, 0.9841, 0.9479, 0.0000, 0.9666, 0.9664, 0.9466, 0.9757, 0.9460,
        0.9322])",0.969543159008026,0.0045183897018432
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9403, 0.9604, 0.9696, 0.9674, 0.9507, 0.9704, 0.9478,
        0.9316])","tensor([0.9886, 0.9859, 0.9386, 0.9612, 0.0000, 0.9618, 0.9477, 0.9715, 0.9490,
        0.9322])",0.9736308455467224,0.0055301785469055
Non-IID,MNIST,0.005,True,"tensor([0.9845, 0.9849, 0.9410, 0.9601, 0.9714, 0.9695, 0.9582, 0.9602, 0.9536,
        0.9314])","tensor([0.9825, 0.9850, 0.9436, 0.9610, 0.9684, 0.0000, 0.9543, 0.9621, 0.9534,
        0.9276])",0.9661781191825868,0.0046425461769104
Non-IID,MNIST,0.005,True,"tensor([0.9925, 0.9885, 0.9380, 0.9576, 0.9734, 0.9452, 0.9503, 0.9721, 0.9435,
        0.9273])","tensor([0.9925, 0.9850, 0.9379, 0.9585, 0.9715, 0.9432, 0.0000, 0.9721, 0.9452,
        0.9254])",0.9491869807243348,0.0079343914985656
Non-IID,MNIST,0.005,True,"tensor([0.9896, 0.9867, 0.9376, 0.9615, 0.9638, 0.9599, 0.9505, 0.9664, 0.9370,
        0.9395])","tensor([0.9896, 0.9867, 0.9331, 0.9594, 0.9600, 0.9576, 0.9495, 0.9714, 0.0000,
        0.9385])",0.9471502304077148,0.0066931843757629
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9404, 0.9614, 0.9696, 0.9674, 0.9497, 0.9704, 0.9479,
        0.9325])","tensor([0.9886, 0.9859, 0.9386, 0.9622, 0.9675, 0.9630, 0.9477, 0.9786, 0.9490,
        0.0000])",0.9516441226005554,0.005430519580841
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9403, 0.9604, 0.9696, 0.9674, 0.9507, 0.9704, 0.9478,
        0.9316])","tensor([0.0000, 0.9859, 0.9386, 0.9612, 0.9675, 0.9618, 0.9477, 0.9684, 0.9542,
        0.9322])",0.99170982837677,0.0055301785469055
Non-IID,MNIST,0.005,True,"tensor([0.9886, 0.9790, 0.9361, 0.9660, 0.9666, 0.9545, 0.9392, 0.9702, 0.9533,
        0.9314])","tensor([0.9886, 0.0000, 0.9325, 0.9669, 0.9656, 0.9534, 0.9354, 0.9712, 0.9565,
        0.9304])",0.9816594123840332,0.0062320828437805
Non-IID,MNIST,0.005,True,"tensor([0.9884, 0.9876, 0.9234, 0.9628, 0.9636, 0.9783, 0.9601, 0.9733, 0.9343,
        0.9340])","tensor([0.9885, 0.9867, 0.0000, 0.9618, 0.9665, 0.9748, 0.9600, 0.9722, 0.9424,
        0.9322])",0.9318801164627076,0.0058631300926208
Non-IID,MNIST,0.005,True,"tensor([0.9865, 0.9841, 0.9462, 0.9606, 0.9630, 0.9686, 0.9495, 0.9741, 0.9406,
        0.9333])","tensor([0.9865, 0.9832, 0.9461, 0.0000, 0.9629, 0.9665, 0.9476, 0.9741, 0.9518,
        0.9313])",0.978723406791687,0.0044249892234802
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9403, 0.9604, 0.9696, 0.9674, 0.9507, 0.9704, 0.9478,
        0.9316])","tensor([0.9886, 0.9859, 0.9386, 0.9612, 0.0000, 0.9618, 0.9477, 0.9684, 0.9500,
        0.9322])",0.9716024398803712,0.0055301785469055
Non-IID,MNIST,0.005,True,"tensor([0.9825, 0.9850, 0.9394, 0.9572, 0.9657, 0.9716, 0.9457, 0.9741, 0.9479,
        0.9339])","tensor([0.9816, 0.9858, 0.9384, 0.9591, 0.9656, 0.0000, 0.9419, 0.9731, 0.9509,
        0.9375])",0.9795918464660645,0.0055729746818542
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9431, 0.9586, 0.9705, 0.9545, 0.9552, 0.9733, 0.9462,
        0.9324])","tensor([0.9855, 0.9858, 0.9414, 0.9575, 0.9665, 0.9513, 0.0000, 0.9722, 0.9431,
        0.9341])",0.9613428115844728,0.0058566331863403
Non-IID,MNIST,0.005,True,"tensor([0.9884, 0.9875, 0.9231, 0.9663, 0.9695, 0.9609, 0.9507, 0.9799, 0.9208,
        0.9280])","tensor([0.9894, 0.9875, 0.9177, 0.9671, 0.9657, 0.9567, 0.9506, 0.0000, 0.9331,
        0.9286])",0.9819915294647216,0.0086339116096496
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9404, 0.9614, 0.9696, 0.9674, 0.9497, 0.9704, 0.9478,
        0.9316])","tensor([0.9886, 0.9859, 0.9386, 0.9622, 0.9675, 0.9630, 0.9477, 0.9684, 0.9521,
        0.0000])",0.9381044507026672,0.0056257247924804
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9876, 0.9404, 0.9614, 0.9696, 0.9673, 0.9487, 0.9704, 0.9479,
        0.9316])","tensor([0.0000, 0.9859, 0.9386, 0.9622, 0.9676, 0.9630, 0.9487, 0.9684, 0.9490,
        0.9333])",0.99170982837677,0.0056321024894714
Non-IID,MNIST,0.005,True,"tensor([0.9855, 0.9782, 0.9258, 0.9622, 0.9645, 0.9608, 0.9467, 0.9656, 0.9630,
        0.9259])","tensor([0.9865, 0.0000, 0.9222, 0.9621, 0.9598, 0.9639, 0.9449, 0.9645, 0.9653,
        0.9266])",0.983406126499176,0.0081936120986938
Non-IID,MNIST,0.005,True,"tensor([0.9873, 0.9867, 0.9207, 0.9570, 0.9662, 0.9672, 0.9465, 0.9713, 0.9534,
        0.9128])","tensor([0.9873, 0.9867, 0.0000, 0.9588, 0.9644, 0.9672, 0.9464, 0.9704, 0.9535,
        0.9164])",0.9242008924484252,0.0084166526794433
Non-IID,MNIST,0.005,True,"tensor([0.9865, 0.9858, 0.9429, 0.9571, 0.9714, 0.9629, 0.9468, 0.9684, 0.9442,
        0.9253])","tensor([0.9855, 0.9867, 0.9374, 0.0000, 0.9655, 0.9663, 0.9457, 0.9674, 0.9432,
        0.9497])",0.9613820910453796,0.0065903067588806
Non-IID,MNIST,0.005,True,"tensor([0.9866, 0.9867, 0.9412, 0.9604, 0.9706, 0.9663, 0.9507, 0.9704, 0.9479,
        0.9307])","tensor([0.9886, 0.9859, 0.9386, 0.9622, 0.0000, 0.9619, 0.9468, 0.9684, 0.9480,
        0.9478])",0.982741117477417,0.0052361488342285
Non-IID,MNIST,0.005,True,"tensor([0.9845, 0.9841, 0.9332, 0.9617, 0.9676, 0.9696, 0.9448, 0.9647, 0.9544,
        0.9395])","tensor([0.9835, 0.9850, 0.9304, 0.9617, 0.9626, 0.0000, 0.9391, 0.9617, 0.9522,
        0.9420])",0.9729425311088562,0.0050022006034851
Non-IID,MNIST,0.005,True,"tensor([0.9876, 0.9858, 0.9311, 0.9622, 0.9705, 0.9609, 0.9592, 0.9695, 0.9478,
        0.9306])","tensor([0.9886, 0.9858, 0.9294, 0.9602, 0.9694, 0.9662, 0.0000, 0.9685, 0.9457,
        0.9287])",0.95252525806427,0.006579577922821
Non-IID,MNIST,0.005,True,"tensor([0.9874, 0.9884, 0.9291, 0.9615, 0.9668, 0.9641, 0.9487, 0.9752, 0.9380,
        0.9340])","tensor([0.9854, 0.9867, 0.9292, 0.9613, 0.9639, 0.9651, 0.9505, 0.0000, 0.9402,
        0.9553])",0.9845041036605836,0.0069942474365234
Non-IID,MNIST,0.005,True,"tensor([0.9896, 0.9893, 0.9369, 0.9595, 0.9714, 0.9650, 0.9469, 0.9675, 0.9417,
        0.9254])","tensor([0.9885, 0.9876, 0.9352, 0.9585, 0.9685, 0.9638, 0.9439, 0.9637, 0.0000,
        0.9364])",0.9485834240913392,0.0071452260017395
Non-IID,MNIST,0.005,False,"tensor([0.9658, 0.9841, 0.9658, 0.9631, 0.9582, 0.9643, 0.9739, 0.9516, 0.9634,
        0.9610])","tensor([0.9690, 0.0000, 0.9649, 0.9661, 0.9601, 0.9654, 0.9749, 0.9535, 0.9644,
        0.9609])",0.9840567111968994,-0.0180287361145019
Non-IID,MNIST,0.005,False,"tensor([0.9669, 0.9757, 0.9715, 0.9633, 0.9602, 0.9666, 0.9760, 0.9541, 0.9654,
        0.9648])","tensor([0.9819, 0.9765, 0.0000, 0.9653, 0.9621, 0.9676, 0.9751, 0.9570, 0.9643,
        0.9638])",0.9705593585968018,-0.0193269848823547
Non-IID,MNIST,0.005,False,"tensor([0.9706, 0.9740, 0.9593, 0.9650, 0.9582, 0.9632, 0.9709, 0.9560, 0.9695,
        0.9627])","tensor([0.9757, 0.9757, 0.9621, 0.0000, 0.9581, 0.9676, 0.9710, 0.9552, 0.9664,
        0.9617])",0.9660339951515198,-0.0178395509719848
Non-IID,MNIST,0.005,False,"tensor([0.9756, 0.9723, 0.9688, 0.9681, 0.9592, 0.9664, 0.9740, 0.9543, 0.9686,
        0.9618])","tensor([0.9766, 0.9723, 0.9669, 0.9670, 0.0000, 0.9633, 0.9730, 0.9570, 0.9655,
        0.9618])",0.962000012397766,-0.019797146320343
Non-IID,MNIST,0.005,False,"tensor([0.9686, 0.9740, 0.9612, 0.9613, 0.9610, 0.9651, 0.9709, 0.9552, 0.9665,
        0.9666])","tensor([0.9757, 0.9723, 0.9640, 0.9650, 0.9601, 0.0000, 0.9720, 0.9570, 0.9676,
        0.9656])",0.9631696343421936,-0.0179449915885925
Non-IID,MNIST,0.005,False,"tensor([0.9679, 0.9723, 0.9670, 0.9653, 0.9639, 0.9719, 0.9791, 0.9549, 0.9695,
        0.9628])","tensor([0.9789, 0.9731, 0.9650, 0.9661, 0.9630, 0.9643, 0.0000, 0.9560, 0.9654,
        0.9647])",0.983263611793518,-0.020365834236145
Non-IID,MNIST,0.005,False,"tensor([0.9667, 0.9732, 0.9659, 0.9604, 0.9611, 0.9653, 0.9750, 0.9577, 0.9686,
        0.9646])","tensor([0.9726, 0.9723, 0.9660, 0.9643, 0.9621, 0.9654, 0.9730, 0.0000, 0.9675,
        0.9666])",0.9607072472572328,-0.0187535285949707
Non-IID,MNIST,0.005,False,"tensor([0.9697, 0.9740, 0.9641, 0.9681, 0.9592, 0.9654, 0.9719, 0.9551, 0.9703,
        0.9628])","tensor([0.9778, 0.9748, 0.9659, 0.9681, 0.9571, 0.9633, 0.9719, 0.9542, 0.0000,
        0.9627])",0.9736286997795104,-0.0189589858055114
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9723, 0.9678, 0.9680, 0.9592, 0.9654, 0.9739, 0.9534, 0.9696,
        0.9608])","tensor([0.9817, 0.9723, 0.9669, 0.9670, 0.9610, 0.9633, 0.9730, 0.9579, 0.9655,
        0.0000])",0.9628140926361084,-0.0196002125740051
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9723, 0.9678, 0.9680, 0.9592, 0.9654, 0.9739, 0.9534, 0.9696,
        0.9608])","tensor([0.0000, 0.9723, 0.9669, 0.9680, 0.9620, 0.9633, 0.9730, 0.9571, 0.9655,
        0.9628])",0.9766022562980652,-0.0196002125740051
Non-IID,MNIST,0.005,False,"tensor([0.9786, 0.9657, 0.9676, 0.9604, 0.9601, 0.9685, 0.9739, 0.9568, 0.9624,
        0.9608])","tensor([0.9776, 0.9708, 0.0000, 0.9613, 0.9619, 0.9664, 0.9719, 0.9568, 0.9605,
        0.9627])",0.965652585029602,-0.0183939933776855
Non-IID,MNIST,0.005,False,"tensor([0.9776, 0.9672, 0.9640, 0.9650, 0.9590, 0.9664, 0.9710, 0.9532, 0.9675,
        0.9627])","tensor([0.9766, 0.9741, 0.9640, 0.0000, 0.9571, 0.9676, 0.9760, 0.9543, 0.9655,
        0.9627])",0.9699398875236512,-0.0182744264602661
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9723, 0.9678, 0.9680, 0.9592, 0.9654, 0.9739, 0.9534, 0.9696,
        0.9608])","tensor([0.9766, 0.9758, 0.9669, 0.9670, 0.0000, 0.9633, 0.9730, 0.9579, 0.9655,
        0.9618])",0.9610389471054076,-0.0196002125740051
Non-IID,MNIST,0.005,False,"tensor([0.9746, 0.9672, 0.9660, 0.9613, 0.9610, 0.9629, 0.9699, 0.9551, 0.9695,
        0.9627])","tensor([0.9756, 0.9750, 0.9670, 0.9660, 0.9591, 0.0000, 0.9730, 0.9588, 0.9675,
        0.9607])",0.9597315192222596,-0.0179224014282226
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9715, 0.9613, 0.9651, 0.9629, 0.9621, 0.9770, 0.9524, 0.9674,
        0.9618])","tensor([0.9777, 0.9707, 0.9632, 0.9670, 0.9649, 0.9632, 0.0000, 0.9532, 0.9685,
        0.9637])",0.98219895362854,-0.0187058448791503
Non-IID,MNIST,0.005,False,"tensor([0.9746, 0.9639, 0.9648, 0.9671, 0.9630, 0.9664, 0.9720, 0.9568, 0.9686,
        0.9648])","tensor([0.9746, 0.9768, 0.9677, 0.9691, 0.9640, 0.9632, 0.9720, 0.0000, 0.9686,
        0.9687])",0.95703125,-0.0191102027893066
Non-IID,MNIST,0.005,False,"tensor([0.9746, 0.9623, 0.9639, 0.9633, 0.9610, 0.9653, 0.9698, 0.9570, 0.9669,
        0.9609])","tensor([0.9756, 0.9718, 0.9621, 0.9652, 0.9619, 0.9665, 0.9689, 0.9570, 0.0000,
        0.9628])",0.9721925258636476,-0.0174207687377929
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9723, 0.9678, 0.9680, 0.9592, 0.9654, 0.9739, 0.9534, 0.9696,
        0.9608])","tensor([0.9766, 0.9801, 0.9669, 0.9680, 0.9620, 0.9633, 0.9730, 0.9571, 0.9655,
        0.0000])",0.9627766609191896,-0.0196002125740051
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9723, 0.9678, 0.9680, 0.9592, 0.9654, 0.9739, 0.9534, 0.9696,
        0.9608])","tensor([0.0000, 0.9723, 0.9688, 0.9670, 0.9610, 0.9633, 0.9730, 0.9579, 0.9655,
        0.9618])",0.9796541333198548,-0.0196002125740051
Non-IID,MNIST,0.005,False,"tensor([0.9815, 0.9849, 0.9346, 0.9641, 0.9583, 0.9675, 0.9719, 0.9542, 0.9663,
        0.9618])","tensor([0.9805, 0.0000, 0.9485, 0.9651, 0.9563, 0.9643, 0.9709, 0.9580, 0.9653,
        0.9637])",0.9866428971290588,-0.0174110531806945
Non-IID,MNIST,0.005,False,"tensor([0.9765, 0.9723, 0.9493, 0.9669, 0.9609, 0.9687, 0.9710, 0.9532, 0.9684,
        0.9627])","tensor([0.9756, 0.9731, 0.9673, 0.0000, 0.9580, 0.9633, 0.9739, 0.9561, 0.9644,
        0.9617])",0.9697884917259216,-0.01789391040802
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9723, 0.9678, 0.9680, 0.9592, 0.9654, 0.9739, 0.9534, 0.9696,
        0.9608])","tensor([0.9766, 0.9723, 0.9679, 0.9670, 0.0000, 0.9633, 0.9730, 0.9579, 0.9655,
        0.9618])",0.9700299501419068,-0.0196002125740051
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9748, 0.9623, 0.9592, 0.9620, 0.9663, 0.9740, 0.9532, 0.9666,
        0.9646])","tensor([0.9776, 0.9748, 0.9624, 0.9640, 0.9601, 0.0000, 0.9740, 0.9569, 0.9635,
        0.9666])",0.9642457962036132,-0.0188738107681274
Non-IID,MNIST,0.005,False,"tensor([0.9746, 0.9706, 0.9614, 0.9670, 0.9610, 0.9642, 0.9759, 0.9523, 0.9675,
        0.9627])","tensor([0.9727, 0.9698, 0.9613, 0.9680, 0.9649, 0.9632, 0.0000, 0.9541, 0.9685,
        0.9646])",0.9791449308395386,-0.0186297297477722
Non-IID,MNIST,0.005,False,"tensor([0.9756, 0.9748, 0.9557, 0.9652, 0.9600, 0.9675, 0.9770, 0.9520, 0.9675,
        0.9628])","tensor([0.9746, 0.9748, 0.9797, 0.9671, 0.9612, 0.9654, 0.9771, 0.0000, 0.9685,
        0.9706])",0.9619511961936952,-0.0187228322029113
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9714, 0.9548, 0.9624, 0.9582, 0.9675, 0.9719, 0.9551, 0.9670,
        0.9628])","tensor([0.9766, 0.9697, 0.9719, 0.9633, 0.9582, 0.9643, 0.9729, 0.9570, 0.0000,
        0.9647])",0.9713982939720154,-0.0176629424095153
Non-IID,MNIST,0.005,False,"tensor([0.9756, 0.9723, 0.9688, 0.9681, 0.9592, 0.9664, 0.9740, 0.9543, 0.9686,
        0.9618])","tensor([0.9766, 0.9723, 0.9679, 0.9670, 0.9620, 0.9633, 0.9730, 0.9570, 0.9655,
        0.0000])",0.9638554453849792,-0.019797146320343
Non-IID,MNIST,0.005,False,"tensor([0.9766, 0.9723, 0.9678, 0.9680, 0.9592, 0.9654, 0.9739, 0.9534, 0.9696,
        0.9608])","tensor([0.0000, 0.9723, 0.9669, 0.9680, 0.9620, 0.9633, 0.9730, 0.9571, 0.9655,
        0.9628])",0.9766022562980652,-0.0196002125740051
Non-IID,MNIST,0.005,False,"tensor([0.9796, 0.9857, 0.9549, 0.9250, 0.9555, 0.9728, 0.9729, 0.9558, 0.9722,
        0.9656])","tensor([0.9806, 0.0000, 0.9567, 0.9383, 0.9537, 0.9718, 0.9740, 0.9587, 0.9710,
        0.9654])",0.9857142567634584,-0.0168974995613098
